"Customer.ID","Gender","Age","Married","Number.of.Dependents","City","Zip.Code","Number.of.Referrals","Tenure.in.Months","Offer","Phone.Service","Avg.Monthly.Long.Distance.Charges","Multiple.Lines","Internet.Service","Internet.Type","Avg.Monthly.GB.Download","Online.Security","Online.Backup","Device.Protection.Plan","Premium.Tech.Support","Streaming.TV","Streaming.Movies","Streaming.Music","Unlimited.Data","Contract","Paperless.Billing","Payment.Method","Monthly.Charge","Total.Charges","Total.Refunds","Total.Extra.Data.Charges","Total.Long.Distance.Charges","Total.Revenue","Customer.Status","Churn.Category","Churn.Reason","Tenure_Category","Age_Category","Service_Category"
"6563-VNPMN","Female",80,"No",0,"Sylmar",91342,0,45,"None","Yes",4.14,"No","Yes","Fiber Optic",20,"Yes","Yes","No","Yes","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",85.7,3778.1,0,50,186.3,4014.4,"Stayed","","","Junior","Anciano","Enhanced Services"
"6567-HOOPW","Female",69,"No",0,"Folsom",95630,0,1,"None","Yes",20.06,"No","Yes","Fiber Optic",24,"No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",-7,79.2,0,0,20.06,99.26,"Churned","Competitor","Competitor made better offer","Junior","Anciano",NA
"6568-POCUI","Female",51,"Yes",0,"Strawberry Valley",95981,3,45,"None","Yes",48.02,"No","Yes","Fiber Optic",18,"No","No","No","Yes","Yes","Yes","Yes","No","Two Year","Yes","Credit Card",95.2,4285.8,43.95,50,2160.9,6452.75,"Stayed","","","Junior","Adulto","Enhanced Services"
"6572-ADKRS","Female",19,"No",0,"Los Angeles",90040,0,46,"Offer B","Yes",42.44,"No","Yes","Fiber Optic",69,"No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",74.8,3548.3,0,0,1952.24,5500.54,"Stayed","","","Junior","Joven","Services with Improvements"
"6574-MCOEH","Female",47,"Yes",2,"Escondido",92026,2,33,"None","Yes",31.59,"Yes","Yes","Cable",18,"No","No","Yes","Yes","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",79.15,2531.4,0,20,1042.47,3593.87,"Stayed","","","Junior","Adulto","Enhanced Services"
"6575-SUVOI","Female",65,"Yes",0,"Los Angeles",90062,9,25,"None","Yes",30.6,"Yes","Yes","DSL",2,"Yes","No","No","Yes","Yes","No","No","Yes","One Year","Yes","Credit Card",69.5,1752.65,0,0,765,2517.65,"Stayed","","","Junior","Anciano","Services with Improvements"
"6576-FBXOJ","Male",29,"Yes",0,"Yuba City",95991,5,17,"Offer D","No",NA,"","Yes","DSL",27,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Bank Withdrawal",54.6,934.8,47.73,0,0,887.07,"Stayed","","","Junior","Joven","Minimum Services"
"6578-KRMAW","Male",22,"No",0,"Planada",95365,0,32,"None","Yes",46.33,"No","Yes","Fiber Optic",85,"Yes","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",93.4,2979.3,0,0,1482.56,4461.86,"Stayed","","","Junior","Joven","Enhanced Services"
"6581-NQCBA","Female",36,"Yes",0,"Snelling",95369,1,16,"Offer D","No",NA,"","Yes","DSL",29,"No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",49.95,810.2,0,0,0,810.2,"Churned","Other","Don't know","Junior","Adulto","Minimum Services"
"6582-OIVSP","Female",25,"No",0,"Glendale",91203,0,1,"None","Yes",47.36,"No","Yes","Cable",41,"No","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",45.3,45.3,0,0,47.36,92.66,"Joined","","","Junior","Joven","Minimum Services"
"6583-KQJLK","Female",66,"Yes",0,"Twin Bridges",95735,5,15,"Offer D","Yes",37.84,"No","Yes","Fiber Optic",19,"No","Yes","No","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",94.65,1285.05,0,0,567.6,1852.65,"Stayed","","","Junior","Anciano","Enhanced Services"
"6583-QGCSI","Female",79,"Yes",0,"Indian Wells",92210,1,50,"Offer B","Yes",37.12,"Yes","Yes","Fiber Optic",4,"No","Yes","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",88.05,4367.35,0,100,1856,6323.35,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Enhanced Services"
"6583-SZVGP","Male",59,"No",0,"Indio",92203,0,48,"None","Yes",9.91,"Yes","Yes","Fiber Optic",4,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",108.1,5067.45,0,0,475.68,5543.13,"Stayed","","","Junior","Adulto","All Included"
"6584-VQMYT","Male",19,"No",2,"San Jose",95138,0,27,"Offer C","Yes",2.63,"No","Yes","DSL",59,"Yes","Yes","No","No","No","No","No","No","One Year","No","Credit Card",56.2,1567.55,0,30,71.01,1668.56,"Stayed","","","Junior","Joven","Minimum Services"
"6586-MYGKD","Male",46,"Yes",0,"Newport Beach",92662,1,70,"Offer A","Yes",18.26,"Yes","Yes","DSL",18,"Yes","No","No","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",76.95,5289.8,0,0,1278.2,6568,"Stayed","","","Junior","Adulto","Services with Improvements"
"6586-PSJOX","Male",62,"No",2,"Earlimart",93219,0,15,"Offer D","Yes",1.63,"No","Yes","DSL",11,"No","No","Yes","Yes","No","No","No","No","One Year","No","Credit Card",55.2,864.55,0,80,24.45,969,"Stayed","","","Junior","Anciano","Minimum Services"
"6591-QGOYB","Male",29,"No",0,"Surfside",90743,0,17,"None","Yes",38.78,"Yes","Yes","Fiber Optic",59,"Yes","Yes","Yes","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",106.65,1672.1,0,0,659.26,2331.36,"Stayed","","","Junior","Joven","All Included"
"6595-COKXZ","Female",63,"No",0,"Plymouth",95669,0,1,"Offer E","Yes",48.31,"No","Yes","Cable",22,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",44.45,44.45,0,0,48.31,92.76,"Churned","Attitude","Attitude of service provider","Junior","Anciano","Minimum Services"
"6595-YGXIT","Male",71,"No",0,"Boulder Creek",95006,0,25,"Offer C","Yes",47.66,"Yes","Yes","Fiber Optic",23,"No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",88.95,2291.2,0,0,1191.5,3482.7,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Enhanced Services"
"6598-KELSS","Male",40,"No",3,"San Diego",92108,0,50,"Offer B","No",NA,"","Yes","DSL",76,"Yes","Yes","No","No","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",43.05,2208.05,0,0,0,2208.05,"Stayed","","","Junior","Adulto","Minimum Services"
"6599-CEBNN","Female",63,"No",0,"San Diego",92122,0,34,"Offer C","Yes",1.55,"No","Yes","Fiber Optic",14,"No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",73.95,2524.45,0,0,52.7,2577.15,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Services with Improvements"
"6599-GZWCM","Female",39,"No",0,"San Jose",95129,0,13,"None","Yes",42.62,"No","Yes","Fiber Optic",15,"No","Yes","No","No","No","No","No","Yes","One Year","Yes","Credit Card",74.65,966.25,0,0,554.06,1520.31,"Stayed","","","Junior","Adulto","Services with Improvements"
"6599-RCLCJ","Male",54,"Yes",0,"Fallbrook",92028,1,47,"Offer B","Yes",7.62,"Yes","Yes","Fiber Optic",20,"No","Yes","Yes","Yes","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",109.55,5124.55,0,0,358.14,5482.69,"Churned","Competitor","Competitor made better offer","Junior","Adulto","All Included"
"6599-SFQVE","Female",27,"No",0,"Santa Clara",95051,0,6,"None","Yes",37.57,"No","Yes","Cable",58,"No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",55,340.4,0,0,225.42,565.82,"Stayed","","","Junior","Joven","Minimum Services"
"6603-QWSPR","Female",20,"No",0,"Galt",95632,0,46,"Offer B","Yes",5.86,"No","Yes","Fiber Optic",82,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",104.4,4904.2,0,0,269.56,5173.76,"Stayed","","","Junior","Joven","All Included"
"6603-YRDCJ","Male",19,"Yes",0,"San Francisco",94124,3,33,"Offer C","Yes",15.89,"No","Yes","DSL",52,"Yes","Yes","No","Yes","No","No","No","Yes","Two Year","Yes","Credit Card",61.05,2018.4,0,0,524.37,2542.77,"Stayed","","","Junior","Joven","Services with Improvements"
"6608-QQLVK","Male",35,"No",0,"Bangor",95914,0,1,"None","Yes",39.58,"No","Yes","DSL",28,"No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",50.5,50.5,0,0,39.58,90.08,"Churned","Competitor","Competitor made better offer","Junior","Adulto","Minimum Services"
"6614-FHDBO","Male",49,"No",0,"Rancho Cucamonga",91701,0,72,"None","Yes",35.11,"Yes","Yes","Fiber Optic",22,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",109.2,7878.3,0,0,2527.92,10406.22,"Stayed","","","Junior","Adulto","All Included"
"6614-VBEGU","Female",23,"Yes",0,"Loma Linda",92354,8,24,"Offer C","Yes",44.06,"No","Yes","DSL",59,"No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",69.45,1614.05,0,0,1057.44,2671.49,"Stayed","","","Junior","Joven","Services with Improvements"
"6614-YOLAC","Female",31,"Yes",0,"Oakland",94602,3,71,"Offer A","No",NA,"","Yes","Cable",8,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",58.65,4145.25,0,0,0,4145.25,"Stayed","","","Junior","Adulto","Services with Improvements"
"6615-NGGZJ","Male",56,"No",0,"Buellton",93427,0,14,"None","Yes",36.97,"Yes","Yes","Fiber Optic",27,"No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",100.55,1415.55,0,0,517.58,1933.13,"Churned","Dissatisfaction","Service dissatisfaction","Junior","Adulto","All Included"
"6616-AALSR","Female",23,"Yes",1,"Citrus Heights",95610,5,65,"None","Yes",13.17,"Yes","Yes","Fiber Optic",59,"Yes","No","Yes","No","Yes","Yes","Yes","No","Two Year","Yes","Credit Card",104.3,6725.3,0,70,856.05,7651.35,"Stayed","","","Junior","Joven","All Included"
"6617-WLBQC","Female",51,"Yes",3,"Beverly Hills",90212,3,23,"Offer D","Yes",5.7,"Yes","Yes","Fiber Optic",30,"Yes","No","No","No","No","No","No","Yes","One Year","No","Credit Card",81.85,1810.85,0,0,131.1,1941.95,"Stayed","","","Junior","Adulto","Enhanced Services"
"6618-RYATB","Female",56,"No",0,"North Hollywood",91605,0,1,"Offer E","Yes",5.1,"Yes","Yes","Fiber Optic",10,"No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",79.55,79.55,0,0,5.1,84.65,"Churned","Price","Price too high","Junior","Adulto","Enhanced Services"
"6620-HVDUJ","Male",50,"No",0,"Fresno",93701,0,24,"Offer C","Yes",23.71,"No","Yes","DSL",4,"Yes","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",60.45,1440.75,0,0,569.04,2009.79,"Stayed","","","Junior","Adulto","Services with Improvements"
"6620-JDYNW","Female",64,"No",0,"Leggett",95585,0,18,"Offer D","Yes",10.97,"Yes","Yes","DSL",9,"Yes","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",60.6,1156.35,0,0,197.46,1353.81,"Stayed","","","Junior","Anciano","Services with Improvements"
"6624-JDRDS","Female",22,"No",0,"Dos Palos",93620,0,6,"Offer E","No",NA,"","Yes","Cable",52,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",29.45,161.45,0,0,0,161.45,"Stayed","","","Junior","Joven","Minimum Services"
"6625-IUTTT","Male",29,"No",0,"Fremont",94536,0,67,"Offer A","Yes",49.74,"No","Yes","Cable",41,"Yes","No","Yes","No","No","Yes","Yes","No","Two Year","No","Bank Withdrawal",65.55,4361.55,0,40,3332.58,7734.13,"Stayed","","","Junior","Joven","Services with Improvements"
"6625-UTXEW","Female",26,"Yes",0,"Fort Bragg",95437,1,12,"Offer D","Yes",46.88,"No","Yes","Cable",73,"No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",51.25,612.1,0,0,562.56,1174.66,"Stayed","","","Junior","Joven","Minimum Services"
"6627-CFOSN","Female",54,"No",0,"Madera",93637,0,59,"Offer B","Yes",39.42,"Yes","Yes","Fiber Optic",12,"Yes","Yes","Yes","No","No","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",99.45,5623.7,0,30,2325.78,7979.48,"Stayed","","","Junior","Adulto","All Included"
"6629-CZTTH","Male",62,"No",0,"Orange",92865,0,1,"None","Yes",48.22,"No","Yes","Cable",22,"No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",55.7,55.7,0,0,48.22,103.92,"Churned","Dissatisfaction","Product dissatisfaction","Junior","Anciano","Minimum Services"
"6629-LADHQ","Female",42,"No",0,"Santa Barbara",93109,0,2,"Offer E","Yes",36.96,"No","Yes","DSL",24,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",50.95,123.05,0,0,73.92,196.97,"Joined","","","Junior","Adulto","Minimum Services"
"6630-UJZMY","Female",73,"Yes",0,"Palo Alto",94306,10,4,"None","Yes",14.34,"Yes","Yes","Fiber Optic",14,"No","No","No","No","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",83.25,308.05,39.93,0,57.36,325.48,"Stayed","","","Junior","Anciano","Enhanced Services"
"6631-HMANX","Male",39,"Yes",0,"Kelseyville",95451,10,72,"None","Yes",31.15,"Yes","Yes","Cable",16,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",85.45,6227.5,0,0,2242.8,8470.3,"Stayed","","","Junior","Adulto","Enhanced Services"
"6633-MPWBS","Male",47,"No",0,"Woodland",95776,0,5,"Offer E","Yes",7.31,"No","Yes","DSL",18,"No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",49.2,216.9,0,0,36.55,253.45,"Churned","Competitor","Competitor offered more data","Junior","Adulto","Minimum Services"
"6633-SYEUS","Female",23,"No",0,"San Diego",92127,0,23,"None","Yes",19.96,"No","Yes","Fiber Optic",76,"No","Yes","Yes","Yes","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",83.2,2032.3,23.79,0,459.08,2467.59,"Stayed","","","Junior","Joven","Enhanced Services"
"6635-CPNUN","Male",25,"Yes",0,"Moreno Valley",92553,10,28,"None","Yes",33.57,"Yes","Yes","Fiber Optic",52,"No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Credit Card",96.6,2684.35,0,0,939.96,3624.31,"Stayed","","","Junior","Joven","All Included"
"6635-MYYYZ","Female",59,"No",0,"Trinity Center",96091,0,30,"None","Yes",43.01,"No","Yes","Cable",4,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","One Year","No","Bank Withdrawal",85.35,2530.4,0,20,1290.3,3840.7,"Churned","Competitor","Competitor made better offer","Junior","Adulto","Enhanced Services"
"6637-KYRCV","Female",22,"Yes",1,"La Puente",91744,1,5,"None","No",NA,"","Yes","DSL",59,"No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",30.5,167.2,0,0,0,167.2,"Stayed","","","Junior","Joven","Minimum Services"
"6641-XRPSU","Female",61,"No",0,"San Lorenzo",94580,0,34,"Offer C","Yes",4.66,"No","Yes","Fiber Optic",21,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",70,2416.1,11,0,158.44,2563.54,"Churned","Competitor","Competitor offered more data","Junior","Anciano","Services with Improvements"
"6645-MXQJT","Male",40,"Yes",1,"Copperopolis",95228,10,2,"Offer E","Yes",39.35,"No","Yes","Fiber Optic",24,"Yes","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",97.1,184.15,0,0,78.7,262.85,"Joined","","","Junior","Adulto","All Included"
"6646-JPPHA","Female",76,"No",0,"Fullerton",92832,0,14,"None","Yes",48.01,"No","Yes","Fiber Optic",2,"Yes","Yes","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",78.85,1043.8,0,50,672.14,1765.94,"Stayed","","","Junior","Anciano","Enhanced Services"
"6646-QVXLR","Male",77,"Yes",0,"Napa",94558,1,62,"None","Yes",7.11,"Yes","Yes","Fiber Optic",16,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",103.75,6383.35,0,0,440.82,6824.17,"Churned","Competitor","Competitor had better devices","Junior","Anciano","All Included"
"6646-VRFOL","Male",74,"Yes",0,"Larkspur",94939,1,53,"None","Yes",39.36,"Yes","Yes","Fiber Optic",23,"No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",103.85,5485.5,0,0,2086.08,7571.58,"Churned","Competitor","Competitor had better devices","Junior","Anciano","All Included"
"6647-ZEDXT","Female",19,"No",0,"Santa Maria",93455,0,30,"None","Yes",13.16,"Yes","Yes","Fiber Optic",27,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",110.45,3327.05,0,0,394.8,3721.85,"Stayed","","","Junior","Joven","All Included"
"6650-BWFRT","Female",43,"Yes",0,"Cambria",93428,1,72,"Offer A","Yes",24.89,"Yes","Yes","Fiber Optic",5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",117.15,8529.5,0,0,1792.08,10321.58,"Stayed","","","Junior","Adulto","All Included"
"6650-VJONK","Male",54,"No",0,"Carson",90746,0,1,"None","Yes",15.9,"No","Yes","Cable",27,"No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",43.85,43.85,0,10,15.9,69.75,"Joined","","","Junior","Adulto","Minimum Services"
"6651-AZVTJ","Male",27,"Yes",0,"Pomona",91768,1,49,"None","Yes",46.94,"Yes","Yes","Fiber Optic",73,"No","No","Yes","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",99.8,4872.45,0,130,2300.06,7302.51,"Churned","Attitude","Attitude of support person","Junior","Joven","All Included"
"6652-YFFJO","Female",42,"No",0,"Tuolumne",95379,0,11,"Offer D","Yes",13.56,"No","Yes","Cable",17,"No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",64.9,716.1,0,0,149.16,865.26,"Stayed","","","Junior","Adulto","Services with Improvements"
"6653-CBBOM","Female",57,"No",0,"Compton",90221,0,1,"Offer E","Yes",15.92,"No","Yes","Fiber Optic",11,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",70.3,70.3,0,0,15.92,86.22,"Churned","Dissatisfaction","Service dissatisfaction","Junior","Adulto","Services with Improvements"
"6655-LHBYW","Male",46,"No",0,"Glendora",91741,0,50,"Offer B","Yes",19.8,"Yes","Yes","Fiber Optic",21,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","One Year","No","Credit Card",114.35,5791.1,0,10,990,6791.1,"Stayed","","","Junior","Adulto","All Included"
"6656-GULJQ","Male",25,"Yes",2,"Emigrant Gap",95715,4,72,"None","Yes",21.21,"Yes","Yes","DSL",27,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Two Year","Yes","Credit Card",83.55,6093.3,0,90,1527.12,7710.42,"Stayed","","","Junior","Joven","Enhanced Services"
"6656-JWRQX","Female",60,"No",0,"San Diego",92124,0,1,"None","No",NA,"","Yes","DSL",9,"No","No","No","Yes","No","No","No","No","Month-to-Month","No","Credit Card",30.55,30.55,0,40,0,70.55,"Joined","","","Junior","Adulto","Minimum Services"
"6661-EIPZC","Female",38,"Yes",1,"Grand Terrace",92313,6,48,"None","No",NA,"","Yes","DSL",16,"No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card",29.5,1423.05,0,0,0,1423.05,"Stayed","","","Junior","Adulto","Minimum Services"
"6661-HBGWL","Female",69,"No",0,"Mineral",96063,0,42,"None","Yes",16.22,"Yes","Yes","Fiber Optic",12,"No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",104.75,4323.45,0,0,681.24,5004.69,"Churned","Dissatisfaction","Network reliability","Junior","Anciano","All Included"
"6663-JOCQO","Male",55,"Yes",0,"Wasco",93280,7,31,"None","Yes",29.06,"Yes","Yes","DSL",22,"Yes","Yes","No","Yes","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",75.25,2344.5,1.99,0,900.86,3243.37,"Stayed","","","Junior","Adulto","Services with Improvements"
"6664-FPDAC","Female",77,"No",0,"San Diego",92115,0,56,"Offer B","Yes",19.46,"Yes","Yes","Fiber Optic",28,"No","Yes","Yes","Yes","Yes","Yes","No","Yes","One Year","Yes","Bank Withdrawal",111.95,6418.9,0,0,1089.76,7508.66,"Churned","Attitude","Attitude of service provider","Junior","Anciano","All Included"
"6668-CNMFP","Female",24,"Yes",3,"West Hills",91307,1,19,"None","Yes",36.92,"Yes","Yes","Fiber Optic",52,"No","No","No","Yes","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",89.35,1686.85,0,0,701.48,2388.33,"Stayed","","","Junior","Joven","Enhanced Services"
"6670-MFRPK","Male",53,"Yes",1,"Coalinga",93210,5,69,"Offer A","Yes",21.56,"Yes","Yes","Fiber Optic",17,"No","No","Yes","No","No","No","No","Yes","Two Year","Yes","Credit Card",79.2,5420.65,0,0,1487.64,6908.29,"Stayed","","","Junior","Adulto","Enhanced Services"
"6680-NENYN","Female",24,"No",0,"San Diego",92122,0,43,"None","Yes",12.88,"Yes","Yes","Fiber Optic",59,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",104.6,4759.85,0,0,553.84,5313.69,"Churned","Competitor","Competitor made better offer","Junior","Joven","All Included"
"6680-WKXRZ","Female",32,"No",0,"Antioch",94509,0,3,"None","Yes",23.82,"Yes","Yes","Fiber Optic",24,"No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",74.4,215.8,0,0,71.46,287.26,"Churned","Other","Don't know","Junior","Adulto","Services with Improvements"
"6681-ZSEXG","Male",34,"Yes",0,"Rancho Cordova",95742,9,56,"Offer B","Yes",35.55,"Yes","Yes","DSL",17,"No","Yes","Yes","No","No","No","No","Yes","Two Year","No","Credit Card",59.5,3389.25,0,0,1990.8,5380.05,"Stayed","","","Junior","Adulto","Services with Improvements"
"6682-QJDGB","Male",20,"No",1,"San Diego",92109,0,40,"None","Yes",8.08,"No","Yes","DSL",76,"Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Mailed Check",55.25,2139.2,0,0,323.2,2462.4,"Churned","Competitor","Competitor made better offer","Junior","Joven","Minimum Services"
"6682-VCIXC","Female",61,"Yes",0,"Mad River",95552,2,43,"Offer B","No",NA,"","Yes","Cable",6,"Yes","Yes","No","Yes","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",51.25,2151.6,0,0,0,2151.6,"Stayed","","","Junior","Anciano","Minimum Services"
"6683-VLCTZ","Male",73,"No",0,"San Diego",92129,0,20,"None","Yes",44.44,"Yes","Yes","Fiber Optic",13,"No","No","Yes","No","Yes","Yes","No","No","Month-to-Month","Yes","Bank Withdrawal",98.55,1842.8,0,120,888.8,2851.6,"Churned","Competitor","Competitor made better offer","Junior","Anciano","All Included"
"6685-GBWJZ","Male",59,"Yes",0,"Los Angeles",90015,6,63,"None","Yes",46.99,"No","Yes","Cable",13,"Yes","Yes","No","Yes","Yes","No","No","Yes","One Year","No","Credit Card",70.8,4448.8,0,0,2960.37,7409.17,"Stayed","","","Junior","Adulto","Services with Improvements"
"6686-YPGHK","Male",65,"No",0,"Long Beach",90808,0,47,"None","Yes",36.58,"No","Yes","Fiber Optic",20,"Yes","No","No","No","No","Yes","Yes","No","Month-to-Month","No","Credit Card",85.5,4042.3,0,50,1719.26,5811.56,"Churned","Other","Moved","Junior","Anciano","Enhanced Services"
